year,month,district,crime_type,crime_count
2023,7,Tangalle,Human Trafficking,0
2023,8,Tangalle,Human Trafficking,0
2023,9,Tangalle,Human Trafficking,0
2023,10,Tangalle,Human Trafficking,0
2023,11,Tangalle,Human Trafficking,0
2023,12,Tangalle,Human Trafficking,0
2023,1,Tangalle,Hurt by Dangerous Weapons,4
2023,2,Tangalle,Hurt by Dangerous Weapons,4
2023,3,Tangalle,Hurt by Dangerous Weapons,7
2023,4,Tangalle,Hurt by Dangerous Weapons,4
2023,5,Tangalle,Hurt by Dangerous Weapons,7
2023,6,Tangalle,Hurt by Dangerous Weapons,7
2023,7,Tangalle,Hurt by Dangerous Weapons,7
2023,8,Tangalle,Hurt by Dangerous Weapons,5
2023,9,Tangalle,Hurt by Dangerous Weapons,6
2023,10,Tangalle,Hurt by Dangerous Weapons,6
2023,11,Tangalle,Hurt by Dangerous Weapons,7
2023,12,Tangalle,Hurt by Dangerous Weapons,7
2023,1,Tangalle,Illegal Firearms,0
2023,2,Tangalle,Illegal Firearms,0
2023,3,Tangalle,Illegal Firearms,0
2023,4,Tangalle,Illegal Firearms,0
2023,5,Tangalle,Illegal Firearms,0
2023,6,Tangalle,Illegal Firearms,0
2023,7,Tangalle,Illegal Firearms,0
2023,8,Tangalle,Illegal Firearms,0
2023,9,Tangalle,Illegal Firearms,0
2023,10,Tangalle,Illegal Firearms,0
2023,11,Tangalle,Illegal Firearms,0
2023,12,Tangalle,Illegal Firearms,0
2023,1,Tangalle,Kidnapping,0
2023,2,Tangalle,Kidnapping,0
2023,3,Tangalle,Kidnapping,2
2023,4,Tangalle,Kidnapping,1
2023,5,Tangalle,Kidnapping,2
2023,6,Tangalle,Kidnapping,1
2023,7,Tangalle,Kidnapping,1
2023,8,Tangalle,Kidnapping,1
2023,9,Tangalle,Kidnapping,0
2023,10,Tangalle,Kidnapping,2
2023,11,Tangalle,Kidnapping,1
2023,12,Tangalle,Kidnapping,2
2023,1,Tangalle,Mischief > 50k,0
2023,2,Tangalle,Mischief > 50k,0
2023,3,Tangalle,Mischief > 50k,0
2023,4,Tangalle,Mischief > 50k,0
2023,5,Tangalle,Mischief > 50k,0
2023,6,Tangalle,Mischief > 50k,1
2023,7,Tangalle,Mischief > 50k,1
2023,8,Tangalle,Mischief > 50k,0
2023,9,Tangalle,Mischief > 50k,1
2023,10,Tangalle,Mischief > 50k,0
2023,11,Tangalle,Mischief > 50k,1
2023,12,Tangalle,Mischief > 50k,0
2023,1,Tangalle,Murder,2
2023,2,Tangalle,Murder,2
2023,3,Tangalle,Murder,2
2023,4,Tangalle,Murder,4
2023,5,Tangalle,Murder,4
2023,6,Tangalle,Murder,4
2023,7,Tangalle,Murder,3
2023,8,Tangalle,Murder,2
2023,9,Tangalle,Murder,2
2023,10,Tangalle,Murder,2
2023,11,Tangalle,Murder,4
2023,12,Tangalle,Murder,4
2023,1,Tangalle,Narcotic Drugs,5
2023,2,Tangalle,Narcotic Drugs,5
2023,3,Tangalle,Narcotic Drugs,5
2023,4,Tangalle,Narcotic Drugs,7
2023,5,Tangalle,Narcotic Drugs,7
2023,6,Tangalle,Narcotic Drugs,7
2023,7,Tangalle,Narcotic Drugs,6
2023,8,Tangalle,Narcotic Drugs,6
2023,9,Tangalle,Narcotic Drugs,6
2023,10,Tangalle,Narcotic Drugs,5
2023,11,Tangalle,Narcotic Drugs,8
2023,12,Tangalle,Narcotic Drugs,8
2023,1,Tangalle,Obstructing Police,0
2023,2,Tangalle,Obstructing Police,0
2023,3,Tangalle,Obstructing Police,1
2023,4,Tangalle,Obstructing Police,0
2023,5,Tangalle,Obstructing Police,1
2023,6,Tangalle,Obstructing Police,1
2023,7,Tangalle,Obstructing Police,1
2023,8,Tangalle,Obstructing Police,1
2023,9,Tangalle,Obstructing Police,0
2023,10,Tangalle,Obstructing Police,0
2023,11,Tangalle,Obstructing Police,1
2023,12,Tangalle,Obstructing Police,1
2023,1,Tangalle,Offences Against The State,0
2023,2,Tangalle,Offences Against The State,0
2023,3,Tangalle,Offences Against The State,0
2023,4,Tangalle,Offences Against The State,0
2023,5,Tangalle,Offences Against The State,0
2023,6,Tangalle,Offences Against The State,0
2023,7,Tangalle,Offences Against The State,0
2023,8,Tangalle,Offences Against The State,0
2023,9,Tangalle,Offences Against The State,0
2023,10,Tangalle,Offences Against The State,0
2023,11,Tangalle,Offences Against The State,0
2023,12,Tangalle,Offences Against The State,0
2023,1,Tangalle,Offensive Weapons Act,0
2023,2,Tangalle,Offensive Weapons Act,0
2023,3,Tangalle,Offensive Weapons Act,0
2023,4,Tangalle,Offensive Weapons Act,0
2023,5,Tangalle,Offensive Weapons Act,1
2023,6,Tangalle,Offensive Weapons Act,0
2023,7,Tangalle,Offensive Weapons Act,1
2023,8,Tangalle,Offensive Weapons Act,0
2023,9,Tangalle,Offensive Weapons Act,0
2023,10,Tangalle,Offensive Weapons Act,0
2023,11,Tangalle,Offensive Weapons Act,1
2023,12,Tangalle,Offensive Weapons Act,0
2023,1,Tangalle,Property Theft > 50k,15
2023,2,Tangalle,Property Theft > 50k,12
2023,3,Tangalle,Property Theft > 50k,17
2023,4,Tangalle,Property Theft > 50k,19
2023,5,Tangalle,Property Theft > 50k,17
2023,6,Tangalle,Property Theft > 50k,19
2023,7,Tangalle,Property Theft > 50k,18
2023,8,Tangalle,Property Theft > 50k,19
2023,9,Tangalle,Property Theft > 50k,16
2023,10,Tangalle,Property Theft > 50k,20
2023,11,Tangalle,Property Theft > 50k,20
2023,12,Tangalle,Property Theft > 50k,22
2023,1,Tangalle,Rape (Adult),0
2023,2,Tangalle,Rape (Adult),0
2023,3,Tangalle,Rape (Adult),0
2023,4,Tangalle,Rape (Adult),0
2023,5,Tangalle,Rape (Adult),1
2023,6,Tangalle,Rape (Adult),1
2023,7,Tangalle,Rape (Adult),1
2023,8,Tangalle,Rape (Adult),0
2023,9,Tangalle,Rape (Adult),0
2023,10,Tangalle,Rape (Adult),0
2023,11,Tangalle,Rape (Adult),0
2023,12,Tangalle,Rape (Adult),1
2023,1,Tangalle,Robbery,5
2023,2,Tangalle,Robbery,5
2023,3,Tangalle,Robbery,8
2023,4,Tangalle,Robbery,6
2023,5,Tangalle,Robbery,7
2023,6,Tangalle,Robbery,8
2023,7,Tangalle,Robbery,7
2023,8,Tangalle,Robbery,5
2023,9,Tangalle,Robbery,6
2023,10,Tangalle,Robbery,6
2023,11,Tangalle,Robbery,6
2023,12,Tangalle,Robbery,8
2023,1,Tangalle,Sexual Exploitation Of Children,0
2023,2,Tangalle,Sexual Exploitation Of Children,0
2023,3,Tangalle,Sexual Exploitation Of Children,0
2023,4,Tangalle,Sexual Exploitation Of Children,0
2023,5,Tangalle,Sexual Exploitation Of Children,1
2023,6,Tangalle,Sexual Exploitation Of Children,0
2023,7,Tangalle,Sexual Exploitation Of Children,0
2023,8,Tangalle,Sexual Exploitation Of Children,0
2023,9,Tangalle,Sexual Exploitation Of Children,0
2023,10,Tangalle,Sexual Exploitation Of Children,0
2023,11,Tangalle,Sexual Exploitation Of Children,0
2023,12,Tangalle,Sexual Exploitation Of Children,0
2023,1,Tangalle,Statutory Rape (Consensual),2
2023,2,Tangalle,Statutory Rape (Consensual),3
2023,3,Tangalle,Statutory Rape (Consensual),5
2023,4,Tangalle,Statutory Rape (Consensual),3
2023,5,Tangalle,Statutory Rape (Consensual),5
2023,6,Tangalle,Statutory Rape (Consensual),5
2023,7,Tangalle,Statutory Rape (Consensual),5
2023,8,Tangalle,Statutory Rape (Consensual),3
2023,9,Tangalle,Statutory Rape (Consensual),4
2023,10,Tangalle,Statutory Rape (Consensual),3
2023,11,Tangalle,Statutory Rape (Consensual),3
2023,12,Tangalle,Statutory Rape (Consensual),5
2023,1,Tangalle,Statutory Rape (Non-consensual),1
2023,2,Tangalle,Statutory Rape (Non-consensual),1
2023,3,Tangalle,Statutory Rape (Non-consensual),1
2023,4,Tangalle,Statutory Rape (Non-consensual),1
2023,5,Tangalle,Statutory Rape (Non-consensual),2
2023,6,Tangalle,Statutory Rape (Non-consensual),2
2023,7,Tangalle,Statutory Rape (Non-consensual),2
2023,8,Tangalle,Statutory Rape (Non-consensual),2
2023,9,Tangalle,Statutory Rape (Non-consensual),2
2023,10,Tangalle,Statutory Rape (Non-consensual),1
2023,11,Tangalle,Statutory Rape (Non-consensual),2
2023,12,Tangalle,Statutory Rape (Non-consensual),2
2023,1,Tangalle,Unlawful Assembly/ Riot,0
2023,2,Tangalle,Unlawful Assembly/ Riot,0
2023,3,Tangalle,Unlawful Assembly/ Riot,0
2023,4,Tangalle,Unlawful Assembly/ Riot,0
2023,5,Tangalle,Unlawful Assembly/ Riot,0
2023,6,Tangalle,Unlawful Assembly/ Riot,0
2023,7,Tangalle,Unlawful Assembly/ Riot,1
2023,8,Tangalle,Unlawful Assembly/ Riot,0
2023,9,Tangalle,Unlawful Assembly/ Riot,0
2023,10,Tangalle,Unlawful Assembly/ Riot,0
2023,11,Tangalle,Unlawful Assembly/ Riot,0
2023,12,Tangalle,Unlawful Assembly/ Riot,0
2023,1,Teldeniya,Abduction,0
2023,2,Teldeniya,Abduction,0
2023,3,Teldeniya,Abduction,0
2023,4,Teldeniya,Abduction,1
2023,5,Teldeniya,Abduction,1
2023,6,Teldeniya,Abduction,1
2023,7,Teldeniya,Abduction,1
2023,8,Teldeniya,Abduction,1
2023,9,Teldeniya,Abduction,1
2023,10,Teldeniya,Abduction,0
2023,11,Teldeniya,Abduction,1
2023,12,Teldeniya,Abduction,1
2023,1,Teldeniya,Agriculture Theft > 50k,0
2023,2,Teldeniya,Agriculture Theft > 50k,0
2023,3,Teldeniya,Agriculture Theft > 50k,0
2023,4,Teldeniya,Agriculture Theft > 50k,0
2023,5,Teldeniya,Agriculture Theft > 50k,0
2023,6,Teldeniya,Agriculture Theft > 50k,0
2023,7,Teldeniya,Agriculture Theft > 50k,0
2023,8,Teldeniya,Agriculture Theft > 50k,0
2023,9,Teldeniya,Agriculture Theft > 50k,0
2023,10,Teldeniya,Agriculture Theft > 50k,0
2023,11,Teldeniya,Agriculture Theft > 50k,0
2023,12,Teldeniya,Agriculture Theft > 50k,0
2023,1,Teldeniya,Arson,0
2023,2,Teldeniya,Arson,0
2023,3,Teldeniya,Arson,0
2023,4,Teldeniya,Arson,0
2023,5,Teldeniya,Arson,1
2023,6,Teldeniya,Arson,1
2023,7,Teldeniya,Arson,1
2023,8,Teldeniya,Arson,1
2023,9,Teldeniya,Arson,0
2023,10,Teldeniya,Arson,0
2023,11,Teldeniya,Arson,1
2023,12,Teldeniya,Arson,0
2023,1,Teldeniya,Attempt to Murder,0
2023,2,Teldeniya,Attempt to Murder,0
2023,3,Teldeniya,Attempt to Murder,0
2023,4,Teldeniya,Attempt to Murder,0
2023,5,Teldeniya,Attempt to Murder,1
2023,6,Teldeniya,Attempt to Murder,0
2023,7,Teldeniya,Attempt to Murder,0
2023,8,Teldeniya,Attempt to Murder,0
2023,9,Teldeniya,Attempt to Murder,0
2023,10,Teldeniya,Attempt to Murder,0
2023,11,Teldeniya,Attempt to Murder,0
2023,12,Teldeniya,Attempt to Murder,1
2023,1,Teldeniya,Cattle Theft > 50k,0
2023,2,Teldeniya,Cattle Theft > 50k,0
2023,3,Teldeniya,Cattle Theft > 50k,1
2023,4,Teldeniya,Cattle Theft > 50k,1
2023,5,Teldeniya,Cattle Theft > 50k,2
2023,6,Teldeniya,Cattle Theft > 50k,2
2023,7,Teldeniya,Cattle Theft > 50k,2
2023,8,Teldeniya,Cattle Theft > 50k,1
2023,9,Teldeniya,Cattle Theft > 50k,1
2023,10,Teldeniya,Cattle Theft > 50k,0
2023,11,Teldeniya,Cattle Theft > 50k,1
2023,12,Teldeniya,Cattle Theft > 50k,2
2023,1,Teldeniya,Cheating / Breach of Trust > 300k,1
2023,2,Teldeniya,Cheating / Breach of Trust > 300k,1
2023,3,Teldeniya,Cheating / Breach of Trust > 300k,1
2023,4,Teldeniya,Cheating / Breach of Trust > 300k,2
2023,5,Teldeniya,Cheating / Breach of Trust > 300k,3
2023,6,Teldeniya,Cheating / Breach of Trust > 300k,3
2023,7,Teldeniya,Cheating / Breach of Trust > 300k,2
2023,8,Teldeniya,Cheating / Breach of Trust > 300k,2
2023,9,Teldeniya,Cheating / Breach of Trust > 300k,2
2023,10,Teldeniya,Cheating / Breach of Trust > 300k,1
2023,11,Teldeniya,Cheating / Breach of Trust > 300k,1
2023,12,Teldeniya,Cheating / Breach of Trust > 300k,3
2023,1,Teldeniya,Counterfeiting Currency,0
2023,2,Teldeniya,Counterfeiting Currency,0
2023,3,Teldeniya,Counterfeiting Currency,0
2023,4,Teldeniya,Counterfeiting Currency,0
2023,5,Teldeniya,Counterfeiting Currency,0
2023,6,Teldeniya,Counterfeiting Currency,0
2023,7,Teldeniya,Counterfeiting Currency,0
2023,8,Teldeniya,Counterfeiting Currency,0
2023,9,Teldeniya,Counterfeiting Currency,0
2023,10,Teldeniya,Counterfeiting Currency,0
2023,11,Teldeniya,Counterfeiting Currency,0
2023,12,Teldeniya,Counterfeiting Currency,0
2023,1,Teldeniya,Cruelty to Children,0
2023,2,Teldeniya,Cruelty to Children,0
2023,3,Teldeniya,Cruelty to Children,0
2023,4,Teldeniya,Cruelty to Children,0
2023,5,Teldeniya,Cruelty to Children,1
2023,6,Teldeniya,Cruelty to Children,1
2023,7,Teldeniya,Cruelty to Children,1
2023,8,Teldeniya,Cruelty to Children,0
2023,9,Teldeniya,Cruelty to Children,0
2023,10,Teldeniya,Cruelty to Children,0
2023,11,Teldeniya,Cruelty to Children,1
2023,12,Teldeniya,Cruelty to Children,1
2023,1,Teldeniya,Extortions,0
2023,2,Teldeniya,Extortions,0
2023,3,Teldeniya,Extortions,0
2023,4,Teldeniya,Extortions,0
2023,5,Teldeniya,Extortions,0
2023,6,Teldeniya,Extortions,1
2023,7,Teldeniya,Extortions,0
2023,8,Teldeniya,Extortions,0
2023,9,Teldeniya,Extortions,0
2023,10,Teldeniya,Extortions,0
2023,11,Teldeniya,Extortions,0
2023,12,Teldeniya,Extortions,1
2023,1,Teldeniya,Grave Sexual Abuse,1
2023,2,Teldeniya,Grave Sexual Abuse,0
2023,3,Teldeniya,Grave Sexual Abuse,1
2023,4,Teldeniya,Grave Sexual Abuse,1
2023,5,Teldeniya,Grave Sexual Abuse,2
2023,6,Teldeniya,Grave Sexual Abuse,1
2023,7,Teldeniya,Grave Sexual Abuse,2
2023,8,Teldeniya,Grave Sexual Abuse,0
2023,9,Teldeniya,Grave Sexual Abuse,0
2023,10,Teldeniya,Grave Sexual Abuse,0
2023,11,Teldeniya,Grave Sexual Abuse,2
2023,12,Teldeniya,Grave Sexual Abuse,1
2023,1,Teldeniya,Grievous Hurt,2
2023,2,Teldeniya,Grievous Hurt,1
2023,3,Teldeniya,Grievous Hurt,2
2023,4,Teldeniya,Grievous Hurt,2
2023,5,Teldeniya,Grievous Hurt,4
2023,6,Teldeniya,Grievous Hurt,4
2023,7,Teldeniya,Grievous Hurt,4
2023,8,Teldeniya,Grievous Hurt,4
2023,9,Teldeniya,Grievous Hurt,2
2023,10,Teldeniya,Grievous Hurt,3
2023,11,Teldeniya,Grievous Hurt,4
2023,12,Teldeniya,Grievous Hurt,4
2023,1,Teldeniya,House Breaking,8
2023,2,Teldeniya,House Breaking,9
2023,3,Teldeniya,House Breaking,12
2023,4,Teldeniya,House Breaking,13
2023,5,Teldeniya,House Breaking,13
2023,6,Teldeniya,House Breaking,9
2023,7,Teldeniya,House Breaking,13
2023,8,Teldeniya,House Breaking,9
2023,9,Teldeniya,House Breaking,10
2023,10,Teldeniya,House Breaking,10
2023,11,Teldeniya,House Breaking,12
2023,12,Teldeniya,House Breaking,13
2023,1,Teldeniya,Human Trafficking,0
2023,2,Teldeniya,Human Trafficking,0
2023,3,Teldeniya,Human Trafficking,0
2023,4,Teldeniya,Human Trafficking,0
2023,5,Teldeniya,Human Trafficking,0
2023,6,Teldeniya,Human Trafficking,0
2023,7,Teldeniya,Human Trafficking,0
2023,8,Teldeniya,Human Trafficking,0
2023,9,Teldeniya,Human Trafficking,0
2023,10,Teldeniya,Human Trafficking,0
2023,11,Teldeniya,Human Trafficking,0
2023,12,Teldeniya,Human Trafficking,0
2023,1,Teldeniya,Hurt by Dangerous Weapons,4
2023,2,Teldeniya,Hurt by Dangerous Weapons,3
2023,3,Teldeniya,Hurt by Dangerous Weapons,3
2023,4,Teldeniya,Hurt by Dangerous Weapons,3
2023,5,Teldeniya,Hurt by Dangerous Weapons,4
2023,6,Teldeniya,Hurt by Dangerous Weapons,3
2023,7,Teldeniya,Hurt by Dangerous Weapons,5
2023,8,Teldeniya,Hurt by Dangerous Weapons,3
2023,9,Teldeniya,Hurt by Dangerous Weapons,3
2023,10,Teldeniya,Hurt by Dangerous Weapons,4
2023,11,Teldeniya,Hurt by Dangerous Weapons,4
2023,12,Teldeniya,Hurt by Dangerous Weapons,4
2023,1,Teldeniya,Illegal Firearms,0
2023,2,Teldeniya,Illegal Firearms,0
2023,3,Teldeniya,Illegal Firearms,0
2023,4,Teldeniya,Illegal Firearms,0
2023,5,Teldeniya,Illegal Firearms,0
2023,6,Teldeniya,Illegal Firearms,0
2023,7,Teldeniya,Illegal Firearms,0
2023,8,Teldeniya,Illegal Firearms,0
2023,9,Teldeniya,Illegal Firearms,0
2023,10,Teldeniya,Illegal Firearms,0
2023,11,Teldeniya,Illegal Firearms,0
2023,12,Teldeniya,Illegal Firearms,0
2023,1,Teldeniya,Kidnapping,0
2023,2,Teldeniya,Kidnapping,0
2023,3,Teldeniya,Kidnapping,0
2023,4,Teldeniya,Kidnapping,0
2023,5,Teldeniya,Kidnapping,0
2023,6,Teldeniya,Kidnapping,0
2023,7,Teldeniya,Kidnapping,1
2023,8,Teldeniya,Kidnapping,0
2023,9,Teldeniya,Kidnapping,0
2023,10,Teldeniya,Kidnapping,0
2023,11,Teldeniya,Kidnapping,0
2023,12,Teldeniya,Kidnapping,1
2023,1,Teldeniya,Mischief > 50k,0
2023,2,Teldeniya,Mischief > 50k,0
2023,3,Teldeniya,Mischief > 50k,0
2023,4,Teldeniya,Mischief > 50k,0
2023,5,Teldeniya,Mischief > 50k,0
2023,6,Teldeniya,Mischief > 50k,1
2023,7,Teldeniya,Mischief > 50k,0
2023,8,Teldeniya,Mischief > 50k,0
2023,9,Teldeniya,Mischief > 50k,0
2023,10,Teldeniya,Mischief > 50k,0
2023,11,Teldeniya,Mischief > 50k,1
2023,12,Teldeniya,Mischief > 50k,0
2023,1,Teldeniya,Murder,0
2023,2,Teldeniya,Murder,0
2023,3,Teldeniya,Murder,0
2023,4,Teldeniya,Murder,0
2023,5,Teldeniya,Murder,1
2023,6,Teldeniya,Murder,0
2023,7,Teldeniya,Murder,0
2023,8,Teldeniya,Murder,0
2023,9,Teldeniya,Murder,0
2023,10,Teldeniya,Murder,0
2023,11,Teldeniya,Murder,1
2023,12,Teldeniya,Murder,1
2023,1,Teldeniya,Narcotic Drugs,2
2023,2,Teldeniya,Narcotic Drugs,2
2023,3,Teldeniya,Narcotic Drugs,4
2023,4,Teldeniya,Narcotic Drugs,4
2023,5,Teldeniya,Narcotic Drugs,4
2023,6,Teldeniya,Narcotic Drugs,3
2023,7,Teldeniya,Narcotic Drugs,4
2023,8,Teldeniya,Narcotic Drugs,3
2023,9,Teldeniya,Narcotic Drugs,2
2023,10,Teldeniya,Narcotic Drugs,4
2023,11,Teldeniya,Narcotic Drugs,4
2023,12,Teldeniya,Narcotic Drugs,4
2023,1,Teldeniya,Obstructing Police,0
2023,2,Teldeniya,Obstructing Police,0
2023,3,Teldeniya,Obstructing Police,0
2023,4,Teldeniya,Obstructing Police,0
2023,5,Teldeniya,Obstructing Police,0
2023,6,Teldeniya,Obstructing Police,0
2023,7,Teldeniya,Obstructing Police,0
2023,8,Teldeniya,Obstructing Police,0
2023,9,Teldeniya,Obstructing Police,0
2023,10,Teldeniya,Obstructing Police,0
2023,11,Teldeniya,Obstructing Police,0
2023,12,Teldeniya,Obstructing Police,0
2023,1,Teldeniya,Offences Against The State,0
2023,2,Teldeniya,Offences Against The State,0
2023,3,Teldeniya,Offences Against The State,0
2023,4,Teldeniya,Offences Against The State,0
2023,5,Teldeniya,Offences Against The State,0
2023,6,Teldeniya,Offences Against The State,0
2023,7,Teldeniya,Offences Against The State,0
2023,8,Teldeniya,Offences Against The State,0
2023,9,Teldeniya,Offences Against The State,0
2023,10,Teldeniya,Offences Against The State,0
2023,11,Teldeniya,Offences Against The State,0
2023,12,Teldeniya,Offences Against The State,0
2023,1,Teldeniya,Offensive Weapons Act,0
2023,2,Teldeniya,Offensive Weapons Act,0
2023,3,Teldeniya,Offensive Weapons Act,0
2023,4,Teldeniya,Offensive Weapons Act,0
2023,5,Teldeniya,Offensive Weapons Act,0
2023,6,Teldeniya,Offensive Weapons Act,0
2023,7,Teldeniya,Offensive Weapons Act,0
2023,8,Teldeniya,Offensive Weapons Act,0
2023,9,Teldeniya,Offensive Weapons Act,0
2023,10,Teldeniya,Offensive Weapons Act,0
2023,11,Teldeniya,Offensive Weapons Act,0
2023,12,Teldeniya,Offensive Weapons Act,0
2023,1,Teldeniya,Property Theft > 50k,2
2023,2,Teldeniya,Property Theft > 50k,2
2023,3,Teldeniya,Property Theft > 50k,4
2023,4,Teldeniya,Property Theft > 50k,2
2023,5,Teldeniya,Property Theft > 50k,2
2023,6,Teldeniya,Property Theft > 50k,3
2023,7,Teldeniya,Property Theft > 50k,4
2023,8,Teldeniya,Property Theft > 50k,4
2023,9,Teldeniya,Property Theft > 50k,3
2023,10,Teldeniya,Property Theft > 50k,2
2023,11,Teldeniya,Property Theft > 50k,4
2023,12,Teldeniya,Property Theft > 50k,5
2023,1,Teldeniya,Rape (Adult),0
2023,2,Teldeniya,Rape (Adult),0
2023,3,Teldeniya,Rape (Adult),0
2023,4,Teldeniya,Rape (Adult),0
2023,5,Teldeniya,Rape (Adult),0
2023,6,Teldeniya,Rape (Adult),1
2023,7,Teldeniya,Rape (Adult),1
2023,8,Teldeniya,Rape (Adult),0
2023,9,Teldeniya,Rape (Adult),0
2023,10,Teldeniya,Rape (Adult),0
2023,11,Teldeniya,Rape (Adult),0
2023,12,Teldeniya,Rape (Adult),1
2023,1,Teldeniya,Robbery,2
2023,2,Teldeniya,Robbery,2
2023,3,Teldeniya,Robbery,2
2023,4,Teldeniya,Robbery,2
2023,5,Teldeniya,Robbery,3
2023,6,Teldeniya,Robbery,2
2023,7,Teldeniya,Robbery,3
2023,8,Teldeniya,Robbery,2
2023,9,Teldeniya,Robbery,3
2023,10,Teldeniya,Robbery,2
2023,11,Teldeniya,Robbery,4
2023,12,Teldeniya,Robbery,4
2023,1,Teldeniya,Sexual Exploitation Of Children,0
2023,2,Teldeniya,Sexual Exploitation Of Children,0
2023,3,Teldeniya,Sexual Exploitation Of Children,0
2023,4,Teldeniya,Sexual Exploitation Of Children,0
2023,5,Teldeniya,Sexual Exploitation Of Children,0
2023,6,Teldeniya,Sexual Exploitation Of Children,0
2023,7,Teldeniya,Sexual Exploitation Of Children,0
2023,8,Teldeniya,Sexual Exploitation Of Children,0
2023,9,Teldeniya,Sexual Exploitation Of Children,0
2023,10,Teldeniya,Sexual Exploitation Of Children,0
2023,11,Teldeniya,Sexual Exploitation Of Children,0
2023,12,Teldeniya,Sexual Exploitation Of Children,0
2023,1,Teldeniya,Statutory Rape (Consensual),0
2023,2,Teldeniya,Statutory Rape (Consensual),0
2023,3,Teldeniya,Statutory Rape (Consensual),1
2023,4,Teldeniya,Statutory Rape (Consensual),1
2023,5,Teldeniya,Statutory Rape (Consensual),1
2023,6,Teldeniya,Statutory Rape (Consensual),1
2023,7,Teldeniya,Statutory Rape (Consensual),1
2023,8,Teldeniya,Statutory Rape (Consensual),1
2023,9,Teldeniya,Statutory Rape (Consensual),1
2023,10,Teldeniya,Statutory Rape (Consensual),0
2023,11,Teldeniya,Statutory Rape (Consensual),2
2023,12,Teldeniya,Statutory Rape (Consensual),2
2023,1,Teldeniya,Statutory Rape (Non-consensual),0
2023,2,Teldeniya,Statutory Rape (Non-consensual),0
2023,3,Teldeniya,Statutory Rape (Non-consensual),0
2023,4,Teldeniya,Statutory Rape (Non-consensual),0
2023,5,Teldeniya,Statutory Rape (Non-consensual),0
2023,6,Teldeniya,Statutory Rape (Non-consensual),1
2023,7,Teldeniya,Statutory Rape (Non-consensual),1
2023,8,Teldeniya,Statutory Rape (Non-consensual),0
2023,9,Teldeniya,Statutory Rape (Non-consensual),1
2023,10,Teldeniya,Statutory Rape (Non-consensual),0
2023,11,Teldeniya,Statutory Rape (Non-consensual),0
2023,12,Teldeniya,Statutory Rape (Non-consensual),1
2023,1,Teldeniya,Unlawful Assembly/ Riot,0
2023,2,Teldeniya,Unlawful Assembly/ Riot,0
2023,3,Teldeniya,Unlawful Assembly/ Riot,0
2023,4,Teldeniya,Unlawful Assembly/ Riot,0
2023,5,Teldeniya,Unlawful Assembly/ Riot,0
2023,6,Teldeniya,Unlawful Assembly/ Riot,0
2023,7,Teldeniya,Unlawful Assembly/ Riot,0
2023,8,Teldeniya,Unlawful Assembly/ Riot,0
2023,9,Teldeniya,Unlawful Assembly/ Riot,0
2023,10,Teldeniya,Unlawful Assembly/ Riot,0
2023,11,Teldeniya,Unlawful Assembly/ Riot,0
2023,12,Teldeniya,Unlawful Assembly/ Riot,0
2023,1,Tid,Abduction,0
2023,2,Tid,Abduction,0
2023,3,Tid,Abduction,0
2023,4,Tid,Abduction,0
2023,5,Tid,Abduction,0
2023,6,Tid,Abduction,0
2023,7,Tid,Abduction,0
2023,8,Tid,Abduction,0
2023,9,Tid,Abduction,0
2023,10,Tid,Abduction,0
2023,11,Tid,Abduction,0
2023,12,Tid,Abduction,0
2023,1,Tid,Agriculture Theft > 50k,0
2023,2,Tid,Agriculture Theft > 50k,0
2023,3,Tid,Agriculture Theft > 50k,0
2023,4,Tid,Agriculture Theft > 50k,0
2023,5,Tid,Agriculture Theft > 50k,0
2023,6,Tid,Agriculture Theft > 50k,0
2023,7,Tid,Agriculture Theft > 50k,0
2023,8,Tid,Agriculture Theft > 50k,0
2023,9,Tid,Agriculture Theft > 50k,0
2023,10,Tid,Agriculture Theft > 50k,0
2023,11,Tid,Agriculture Theft > 50k,0
2023,12,Tid,Agriculture Theft > 50k,0
2023,1,Tid,Arson,0
2023,2,Tid,Arson,0
2023,3,Tid,Arson,0
2023,4,Tid,Arson,0
2023,5,Tid,Arson,0
2023,6,Tid,Arson,0
2023,7,Tid,Arson,0
2023,8,Tid,Arson,0
2023,9,Tid,Arson,0
2023,10,Tid,Arson,0
2023,11,Tid,Arson,0
2023,12,Tid,Arson,0
2023,1,Tid,Attempt to Murder,0
2023,2,Tid,Attempt to Murder,0
2023,3,Tid,Attempt to Murder,0
2023,4,Tid,Attempt to Murder,0
2023,5,Tid,Attempt to Murder,0
2023,6,Tid,Attempt to Murder,0
2023,7,Tid,Attempt to Murder,0
2023,8,Tid,Attempt to Murder,0
2023,9,Tid,Attempt to Murder,0
2023,10,Tid,Attempt to Murder,0
2023,11,Tid,Attempt to Murder,0
2023,12,Tid,Attempt to Murder,0
2023,1,Tid,Cattle Theft > 50k,0
2023,2,Tid,Cattle Theft > 50k,0
2023,3,Tid,Cattle Theft > 50k,0
2023,4,Tid,Cattle Theft > 50k,0
2023,5,Tid,Cattle Theft > 50k,0
2023,6,Tid,Cattle Theft > 50k,0
2023,7,Tid,Cattle Theft > 50k,0
2023,8,Tid,Cattle Theft > 50k,0
2023,9,Tid,Cattle Theft > 50k,0
2023,10,Tid,Cattle Theft > 50k,0
2023,11,Tid,Cattle Theft > 50k,0
2023,12,Tid,Cattle Theft > 50k,0
